filename,title,bpm,valence,arousal,mood_happy,mood_sad,mood_aggressive,mood_relaxed,mood_party,danceability,emotion
Unfucktheworld - Npr.mp3,Unfucktheworld - Npr,104.40341186523438,3.7778,3.712,0.0247,0.9959,0.0,0.9523,0.0003,0.1189,melancholic
Until We Meet Again.mp3,Until We Meet Again,103.359375,3.8575,3.3672,0.0011,0.5765,0.0024,1.0,0.0004,0.5994,melancholic
Up in the Sky.mp3,Up in the Sky,124.52936553955078,3.993,3.8884,0.0085,0.9148,0.0088,0.9996,0.0003,0.1972,melancholic
Usher - Burn (Official Video).mp3,Usher - Burn (Official Video),82.6875,5.1321,5.3198,0.1798,0.8441,0.0026,0.7518,0.4407,0.9551,sad
V (Cyberpunk 2077 Soundtrack).mp3,V (Cyberpunk 2077 Soundtrack),123.78368377685548,5.7283,4.3526,0.2582,0.024,0.7099,0.4108,0.4205,0.8828,anxious
Vacqueyras.mp3,Vacqueyras,96.59754943847656,3.5126,3.7056,0.0002,0.9937,0.0,1.0,0.0,0.0339,melancholic
Velvet.mp3,Velvet,82.03125,3.8438,3.7384,0.006,0.9506,0.0129,0.9994,0.0001,0.1428,melancholic
Viaticum - Till Stefan.mp3,Viaticum - Till Stefan,114.84375,3.7816,3.4261,0.002,0.9662,0.0069,0.9996,0.0001,0.0346,melancholic
Vigiland - Friday Night.mp3,Vigiland - Friday Night,88.34134674072266,5.8719,4.8905,0.2584,0.2155,0.5605,0.2067,0.6524,0.8733,triumphant
Visions of Gideon.mp3,Visions of Gideon,104.40341186523438,3.5736,3.2178,0.0325,0.5819,0.0008,0.9993,0.0004,0.4242,melancholic
Volcano Choir - Dancepack (Music Video).mp3,Volcano Choir - Dancepack (Music Video),77.13386535644531,4.5441,4.3597,0.1635,0.9112,0.0345,0.8783,0.0033,0.1247,sad
Volcano Choir - ＂Tiderays＂ (Official Video).mp3,Volcano Choir - ＂Tiderays＂ (Official Video),84.03201293945312,4.6038,4.4689,0.3701,0.5158,0.1577,0.6541,0.0092,0.2954,sad
Waiting For The Night.mp3,Waiting For The Night,125.28408813476562,4.143,4.2083,0.0082,0.9949,0.0063,0.9996,0.0008,0.2393,sad
Wale x Don Cannon - ＂James Freestyle＂ (Video).mp3,Wale x Don Cannon - ＂James Freestyle＂ (Video),128.39674377441406,4.756,5.1335,0.8204,0.0254,0.8138,0.0373,0.9609,0.9875,triumphant
Wasabi Terraces.mp3,Wasabi Terraces,120.18531799316406,4.4887,4.7383,0.0906,0.6466,0.0116,0.9811,0.0652,0.8126,sad
Water & Sand.mp3,Water & Sand,118.80387878417967,4.6827,4.7765,0.0908,0.3474,0.0021,0.9987,0.0052,0.8541,focused
Waxahatchee - Chapel of Pines (Official Music Video).mp3,Waxahatchee - Chapel of Pines (Official Music Video),125.28408813476562,3.5075,3.4737,0.0103,0.9734,0.0133,0.9852,0.0027,0.0603,melancholic
Waxahatchee - I Think I Love You.mp3,Waxahatchee - I Think I Love You,117.4538345336914,3.979,3.92,0.0133,0.984,0.0014,0.9634,0.0134,0.0694,melancholic
Waxahatchee - Recite Remorse (Official Music Video).mp3,Waxahatchee - Recite Remorse (Official Music Video),79.50720977783203,4.0441,4.1785,0.2154,0.8384,0.0385,0.7202,0.005,0.4131,sad
Waxahatchee - ＂Grass Stain＂ ｜ Music Video.mp3,Waxahatchee - ＂Grass Stain＂ ｜ Music Video,144.55856323242188,5.0332,5.0532,0.5932,0.5852,0.3002,0.2606,0.0511,0.5022,romantic_passionate
Waylon Wyatt & Wyatt Flores - Didn't Forget (Official Lyric Visualizer).mp3,Waylon Wyatt & Wyatt Flores - Didn't Forget (Official Lyric Visualizer),92.28515625,4.6403,4.3673,0.6177,0.8585,0.0026,0.7506,0.0171,0.5198,sad
Weight of the World⧸English Version.mp3,Weight of the World⧸English Version,101.3327178955078,4.7471,4.5491,0.1981,0.6121,0.0053,0.9608,0.0406,0.7498,sad
Wes Montgomery Trio - 'Round Midnight (Official Audio).mp3,Wes Montgomery Trio - 'Round Midnight (Official Audio),82.03125,4.0591,3.58,0.0034,0.8104,0.0085,0.9992,0.0003,0.026,melancholic
What The World Needs Now Is Love.mp3,What The World Needs Now Is Love,82.03125,4.2215,4.1327,0.052,0.7356,0.0118,0.9974,0.0005,0.1997,sad
What's New.mp3,What's New,93.96306610107422,4.3029,3.849,0.0007,0.9912,0.0001,0.9999,0.0003,0.0055,melancholic
When It Rains.mp3,When It Rains,93.1165542602539,5.0563,5.218,0.387,0.3237,0.0025,0.8012,0.1304,0.8911,focused
Where Or When (Album Version).mp3,Where Or When (Album Version),112.96106719970705,5.2082,4.6889,0.0042,0.9163,0.0001,0.9995,0.0144,0.0032,sad
Whitney - No Woman (Official Video).mp3,Whitney - No Woman (Official Video),77.71381378173828,4.5625,4.5172,0.4932,0.7189,0.0112,0.8491,0.0125,0.1332,sad
Whitney Light Upon The Lake (unofficial).mp3,Whitney Light Upon The Lake (unofficial),135.11029052734375,3.9639,4.5234,0.1541,0.8106,0.0499,0.9935,0.0469,0.2191,sad
Widowspeak ⧸⧸ Dog (Official Video).mp3,Widowspeak ⧸⧸ Dog (Official Video),93.1165542602539,5.0847,4.4136,0.5725,0.4888,0.3444,0.2695,0.0096,0.7082,romantic_passionate
Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack.mp3,Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,109.95677947998048,4.7049,4.5111,0.3705,0.5288,0.1771,0.5688,0.4072,0.7608,sad
Wondrous Season.mp3,Wondrous Season,87.59268951416016,4.4738,4.4582,0.0128,0.8458,0.0003,0.9933,0.0051,0.0368,sad
Xenia Rubinos ＂Lets Go Out＂.mp3,Xenia Rubinos ＂Lets Go Out＂,122.31878662109376,4.184,4.417,0.2645,0.6811,0.0909,0.7534,0.0589,0.5891,sad
YOASOBI「アイドル」 Official Music Video.mp3,YOASOBI「アイドル」 Official Music Video,114.2092514038086,7.0241,5.8992,0.6868,0.0817,0.6927,0.0714,0.8983,0.9604,triumphant
Yo La Tengo - ＂I'll Be Around＂ video.mp3,Yo La Tengo - ＂I'll Be Around＂ video,143.5546875,4.2002,3.9545,0.013,0.9773,0.0096,0.9891,0.0001,0.0438,melancholic
You've Changed (Remastered 2015).mp3,You've Changed (Remastered 2015),80.12354278564453,4.9489,4.5081,0.0087,0.9474,0.0001,0.9984,0.0085,0.0205,sad
You.mp3,You,114.2092514038086,4.2542,3.8132,0.0008,0.8298,0.0009,0.9999,0.0007,0.8317,melancholic
Yowler - Water.mp3,Yowler - Water,79.50720977783203,3.962,4.066,0.2735,0.7479,0.0173,0.9567,0.0001,0.3404,sad
Yowler - ＂7 Towers＂ (Official Music Video).mp3,Yowler - ＂7 Towers＂ (Official Music Video),73.30451965332031,3.7225,3.6038,0.0743,0.9664,0.0072,0.9507,0.0005,0.0731,melancholic
Yume.mp3,Yume,147.65625,4.6975,4.4727,0.012,0.7746,0.0111,0.9794,0.0538,0.8102,sad
ZAYN - Die For Me (Official Video).mp3,ZAYN - Die For Me (Official Video),77.13386535644531,5.6694,5.1802,0.3133,0.5214,0.0418,0.4349,0.6429,0.9454,triumphant
Zara Larsson - Lush Life (Official Video).mp3,Zara Larsson - Lush Life (Official Video),135.11029052734375,6.4226,6.5017,0.7332,0.0631,0.0648,0.1382,0.8813,0.9974,party
"Zara Larsson, MNEK - Never Forget You (Official Video).mp3","Zara Larsson, MNEK - Never Forget You (Official Video)",100.34890747070312,5.8871,5.3037,0.5374,0.2167,0.3323,0.2983,0.6856,0.8702,triumphant
Zedd - Beautiful Now ft. Jon Bellion (Official Music Video).mp3,Zedd - Beautiful Now ft. Jon Bellion (Official Music Video),88.34134674072266,6.506,5.625,0.692,0.0857,0.5603,0.1289,0.7896,0.997,triumphant
Zedd - Clarity ft. Foxes.mp3,Zedd - Clarity ft. Foxes,88.34134674072266,5.4298,5.5106,0.3618,0.3648,0.4519,0.4367,0.5134,0.9095,triumphant
[I] Think I'm in Love.mp3,[I] Think I'm in Love,123.78368377685548,5.5213,5.067,0.0485,0.0579,0.096,0.2882,0.619,0.9777,triumphant
aruarian dance.mp3,aruarian dance,136.89984130859375,4.3924,5.4864,0.0818,0.8124,0.0111,0.9993,0.0002,0.943,sad
bird.mp3,bird,99.38401794433594,4.1661,4.269,0.0002,0.8014,0.0002,1.0,0.0035,0.7814,sad
blink-182 - I Miss You (Official Video).mp3,blink-182 - I Miss You (Official Video),151.99908447265625,5.4136,5.4493,0.4573,0.2127,0.2587,0.3401,0.2992,0.8689,romantic_passionate
"boygenius - Ketchum, ID (Live on KEXP).mp3","boygenius - Ketchum, ID (Live on KEXP)",112.3471450805664,3.8917,3.5494,0.0146,0.9913,0.0045,0.9545,0.0082,0.0547,melancholic
boygenius - Me & My Dog (Live on KEXP).mp3,boygenius - Me & My Dog (Live on KEXP),130.0117950439453,4.2577,4.1137,0.2,0.9823,0.0016,0.8059,0.0107,0.1279,sad
boygenius - Souvenir (Live at The Current).mp3,boygenius - Souvenir (Live at The Current),81.38533782958984,4.0873,3.9776,0.0235,0.9936,0.0081,0.9737,0.0001,0.0759,melancholic
boygenius - ＂Salt In The Wound＂ (Live at WFUV).mp3,boygenius - ＂Salt In The Wound＂ (Live at WFUV),108.7993392944336,4.6366,4.4338,0.1852,0.8079,0.3535,0.5369,0.0473,0.3393,sad
"gnash - i hate u, i love u ft. olivia o'brien (music video).mp3","gnash - i hate u, i love u ft. olivia o'brien (music video)",126.82131958007812,4.235,3.9353,0.1403,0.9109,0.0019,0.9581,0.0378,0.6299,melancholic
hammock.mp3,hammock,110.54478454589844,4.4041,4.5731,0.0798,0.8004,0.0211,0.9833,0.0502,0.7846,sad
keshi - beside you (Lyric Video).mp3,keshi - beside you (Lyric Video),93.96306610107422,5.5981,5.7503,0.5481,0.3972,0.0136,0.3171,0.361,0.97,romantic_passionate
king dude ⧸ my beloved ghost.mp3,king dude ⧸ my beloved ghost,146.60903930664062,4.6232,4.179,0.1864,0.8009,0.0114,0.7723,0.0179,0.3715,sad
sombr - 12 to 12 (official video).mp3,sombr - 12 to 12 (official video),85.42097473144531,7.1018,5.4092,0.8249,0.0418,0.6953,0.0674,0.9295,0.9656,triumphant
sombr - Homewrecker (official video).mp3,sombr - Homewrecker (official video),137.8125,6.9382,4.5691,0.7155,0.0525,0.5307,0.223,0.7999,0.9383,triumphant
sombr - back to friends (official video).mp3,sombr - back to friends (official video),128.39674377441406,6.6646,4.5122,0.8255,0.0821,0.5486,0.0524,0.4621,0.9403,romantic_tender
sombr - undressed (official lyric video).mp3,sombr - undressed (official lyric video),80.12354278564453,6.5903,5.4727,0.9396,0.0505,0.0808,0.0821,0.6158,0.9649,hopeful
sugi.wa - After Dark [relaxing chillhop beat].mp3,sugi.wa - After Dark [relaxing chillhop beat],95.703125,4.4195,4.283,0.0118,0.9005,0.0001,0.9996,0.0009,0.7777,sad
too all the ladies in the place.mp3,too all the ladies in the place,114.2092514038086,4.4072,4.3713,0.0175,0.8454,0.0004,0.9982,0.0159,0.665,sad
twenty one pilots： Stressed Out [OFFICIAL VIDEO].mp3,twenty one pilots： Stressed Out [OFFICIAL VIDEO],117.4538345336914,5.5668,5.5015,0.6416,0.1324,0.3148,0.212,0.7181,0.9572,triumphant
you're not lost.mp3,you're not lost,110.54478454589844,3.7645,4.3855,0.003,0.8993,0.0001,1.0,0.0,0.8676,sad
yung kai - blue (official music video).mp3,yung kai - blue (official music video),89.87771606445312,4.2664,4.4584,0.2849,0.7896,0.0053,0.969,0.0014,0.0496,sad
“Gabriela” Performance Video ｜ KATSEYE.mp3,“Gabriela” Performance Video ｜ KATSEYE,100.34890747070312,5.6096,5.6465,0.1897,0.3989,0.0122,0.8446,0.6143,0.8887,focused
“Golden” Official Lyric Video ｜ KPop Demon Hunters ｜ Sony Animation.mp3,“Golden” Official Lyric Video ｜ KPop Demon Hunters ｜ Sony Animation,84.7208023071289,5.2883,5.6081,0.3304,0.2365,0.0651,0.6164,0.5141,0.8145,focused
“Internet Girl” Visualizer ｜ KATSEYE.mp3,“Internet Girl” Visualizer ｜ KATSEYE,89.87771606445312,7.8304,5.04,0.6522,0.0222,0.8047,0.0046,0.9484,0.9966,triumphant
ヨルシカ - 晴る（OFFICIAL VIDEO）.mp3,ヨルシカ - 晴る（OFFICIAL VIDEO）,70.3125,5.8802,6.4816,0.6978,0.4918,0.1878,0.2306,0.7166,0.8193,party
方大同 Khalil Fong - 小小蟲  (Official Music Video).mp3,方大同 Khalil Fong - 小小蟲  (Official Music Video),131.66799926757812,5.1201,5.3368,0.6257,0.9013,0.0356,0.5475,0.1175,0.9281,sad
理想混蛋 Bestards【不是因為天氣晴朗才愛你】 Official Lyric Video.mp3,理想混蛋 Bestards【不是因為天氣晴朗才愛你】 Official Lyric Video,94.82511138916016,4.0722,4.3049,0.0859,0.9878,0.0104,0.9246,0.0009,0.3633,sad
理想混蛋 Bestards【滯留鋒】 Official Lyric Video.mp3,理想混蛋 Bestards【滯留鋒】 Official Lyric Video,91.46847534179688,4.2874,4.6806,0.2207,0.9364,0.0125,0.926,0.0127,0.5837,sad
米津玄師 Kenshi Yonezu - KICKBACK.mp3,米津玄師 Kenshi Yonezu - KICKBACK,140.625,6.6379,5.0346,0.4816,0.1462,0.6846,0.2242,0.7565,0.8728,triumphant
陶喆 David Tao - 就是愛妳 Love Can...... (官方完整版MV).mp3,陶喆 David Tao - 就是愛妳 Love Can...... (官方完整版MV),102.33601379394533,5.318,4.5308,0.2048,0.9703,0.0026,0.7825,0.0369,0.0973,sad
陶喆-愛很簡單.mp3,陶喆-愛很簡單,94.82511138916016,4.8445,4.6888,0.2592,0.9687,0.0031,0.7329,0.0624,0.4192,sad
＂Free＂ ｜ Official Lyric Video ｜ Sony Animation.mp3,＂Free＂ ｜ Official Lyric Video ｜ Sony Animation,96.59754943847656,5.0737,5.187,0.0745,0.4475,0.0178,0.9367,0.145,0.8916,focused
＂GM＂ by Ratboys (Official Video).mp3,＂GM＂ by Ratboys (Official Video),127.60416412353516,4.2442,4.4943,0.3013,0.8877,0.2924,0.8377,0.0013,0.2037,sad
＂How It's Done＂ Official Lyric Video ｜ KPop Demon Hunters ｜ Sony Animation.mp3,＂How It's Done＂ Official Lyric Video ｜ KPop Demon Hunters ｜ Sony Animation,110.54478454589844,5.5585,5.4622,0.254,0.0389,0.665,0.1885,0.8939,0.975,triumphant
"＂Late March, Death March＂ - Frightened Rabbit ⧸⧸ Brite Session.mp3","＂Late March, Death March＂ - Frightened Rabbit ⧸⧸ Brite Session",120.18531799316406,5.2487,4.8414,0.5297,0.8666,0.0176,0.6662,0.013,0.2636,sad
＂Ravens＂ by Mount Eerie (official video).mp3,＂Ravens＂ by Mount Eerie (official video),88.34134674072266,3.7814,3.6121,0.0199,0.9776,0.0211,0.9897,0.0007,0.074,melancholic
＂Soda Pop＂ Official Lyric Video ｜ KPop Demon Hunters ｜ Sony Animation.mp3,＂Soda Pop＂ Official Lyric Video ｜ KPop Demon Hunters ｜ Sony Animation,86.85662078857422,5.6498,5.7427,0.5493,0.0963,0.2291,0.2276,0.7983,0.9607,triumphant
＂Two Moons＂ by Toe.mp3,＂Two Moons＂ by Toe,65.00589752197266,4.8149,4.6967,0.2853,0.6074,0.0285,0.7444,0.0144,0.3043,sad
＂What It Sounds Like ＂ ｜ Official Song Clip ｜ KPop Demon Hunters ｜ Sony Animation.mp3,＂What It Sounds Like ＂ ｜ Official Song Clip ｜ KPop Demon Hunters ｜ Sony Animation,81.38533782958984,4.9798,5.302,0.3302,0.6564,0.0233,0.7856,0.3111,0.8431,sad
＂Your Idol＂ ｜ Official Song Clip ｜ KPop Demon Hunters ｜ Sony Animation.mp3,＂Your Idol＂ ｜ Official Song Clip ｜ KPop Demon Hunters ｜ Sony Animation,123.78368377685548,5.2964,5.6334,0.4225,0.3419,0.1672,0.3939,0.6484,0.9381,triumphant
＊NSYNC - Bye Bye Bye (Official Video).mp3,＊NSYNC - Bye Bye Bye (Official Video),118.80387878417967,5.573,5.882,0.565,0.1307,0.1472,0.2158,0.8113,0.9116,triumphant
